RK,PLAYER,POS,GP,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,AVG,TTL
443,Charlie Kolar   BAL,TE,14,0.0,—,—,0.0,—,0.0,0.0,0.0,0.0,0.0,2.3,0.0,BYE,0.0,2.5,2.7,8.9,5.3,1.6,21.7
445,Ben Skowronek   LAR,WR,16,0.0,3.1,1.3,—,0.0,0.0,0.0,9.0,-0.2,BYE,0.0,0.9,3.2,0.0,0.0,0.0,0.0,4.2,1.3,21.5
445,Laviska Shenault Jr.   CAR,WR,8,4.1,0.7,1.7,2.9,2.7,4.7,BYE,—,—,—,2.9,1.8,—,—,—,—,—,—,2.7,21.5
445,C.J. Beathard   JAC,QB,8,—,—,0.4,—,—,-0.2,—,—,BYE,0.2,0.0,—,3.2,—,—,8.4,9.5,0.0,2.7,21.5
448,Kevin Harris   NE,RB,4,—,—,—,—,—,—,—,—,—,—,BYE,—,—,—,8.5,2.1,8.9,1.8,5.3,21.3
449,Charlie Jones   CIN,WR,11,0.0,6.0,1.6,—,—,—,BYE,—,—,—,0.0,0.0,0.0,0.0,3.0,0.9,0.0,9.2,1.9,20.7
450,David Moore   TB,WR,7,—,—,—,—,BYE,—,—,—,—,—,—,0.0,0.0,2.1,14.8,1.7,0.0,1.8,2.9,20.4
451,Trey Sermon   IND,RB,12,—,—,3.1,0.7,0.0,0.0,—,—,0.0,0.0,BYE,0.0,0.0,1.3,8.8,0.3,6.1,—,1.7,20.3
451,Sterling Shepard   NYG,WR,15,0.0,1.4,0.0,1.6,2.3,0.0,-0.7,—,0.0,7.2,1.5,1.6,BYE,—,0.0,0.0,0.0,5.4,1.4,20.3
453,Ronnie Rivers   LAR,RB,9,0.0,1.4,0.0,7.7,0.1,2.3,—,—,—,BYE,—,—,—,—,—,2.0,1.4,5.2,2.2,20.1
454,C.J. Uzomah   NYJ,TE,10,—,—,1.9,7.1,3.2,0.0,BYE,2.9,3.1,1.6,0.0,0.0,0.0,—,—,—,—,—,2.0,19.8
455,Melvin Gordon III   BAL,RB,4,—,—,7.5,5.4,—,—,—,—,—,—,—,—,BYE,—,—,—,7.0,-0.2,4.9,19.7
456,Geoff Swaim   ARI,TE,14,0.0,0.0,0.0,0.0,4.2,0.0,1.8,0.0,0.0,3.3,3.5,0.0,3.0,BYE,3.6,—,—,—,1.4,19.4
456,Richie James Jr.   KC,WR,9,1.6,-2.0,—,—,—,—,—,—,—,BYE,—,0.0,2.2,1.4,2.7,8.4,1.6,3.5,2.2,19.4
458,Tim Jones   JAC,WR,16,—,0.0,3.1,0.9,0.0,0.0,3.7,0.0,BYE,3.7,0.0,0.0,0.0,0.0,0.0,6.2,0.0,1.7,1.2,19.3
459,Damien Harris   BUF,RB,7,3.9,9.3,1.5,2.9,1.3,0.1,—,—,—,—,—,—,BYE,—,—,0.0,—,—,2.7,19.0
459,Isaiah Spiller   LAC,RB,9,—,0.3,0.7,4.7,BYE,0.2,—,1.8,—,—,—,—,—,1.9,5.0,1.5,2.9,—,2.1,19.0
461,Tyler Goodson   IND,RB,6,—,—,—,—,—,—,—,—,—,—,BYE,—,3.1,0.8,9.9,4.0,0.3,0.0,3.0,18.1
462,Davis Mills   HOU,QB,6,—,—,—,—,—,—,BYE,—,—,—,0.1,—,0.7,0.2,0.0,16.9,0.0,—,3.0,17.8
463,Raheem Blackshear   CAR,RB,11,—,—,—,—,—,3.2,BYE,5.1,1.5,2.3,0.0,—,0.6,1.8,0.0,2.0,0.0,0.6,1.6,17.1
464,Randall Cobb   NYJ,WR,11,0.0,0.0,2.2,2.8,0.0,2.0,BYE,—,—,—,—,0.0,—,8.5,0.0,—,0.0,1.4,1.5,16.9
465,Jason Brownlee   NYJ,WR,7,—,—,—,—,—,—,BYE,0.0,—,—,0.0,4.0,0.0,—,—,7.8,4.8,0.0,2.4,16.6
465,Isaiah McKenzie   IND,WR,13,0.0,1.7,1.3,1.6,0.4,4.3,0.7,0.0,1.2,7.1,BYE,0.3,0.0,-2.0,—,—,—,—,1.3,16.6
467,Israel Abanikanda   NYJ,RB,7,—,—,—,—,—,—,BYE,—,—,—,2.6,0.0,—,-0.1,3.9,4.3,5.0,0.6,2.3,16.3
468,Patrick Ricard   BAL,RB,17,0.0,0.0,0.0,2.4,0.0,1.3,5.1,0.0,0.0,0.0,0.0,0.0,BYE,0.0,0.0,0.0,7.4,0.0,1.0,16.2
469,Jeff Driskel   CLE,QB,1,—,—,—,—,BYE,—,—,—,—,—,—,—,—,—,—,—,—,15.9,15.9,15.9
470,Samori Toure   GB,WR,11,3.8,1.6,2.0,4.5,0.0,BYE,1.3,0.0,—,—,—,0.0,—,4.2,—,0.0,-1.6,—,1.4,15.8
470,Boston Scott   PHI,RB,12,2.0,4.0,—,—,—,2.6,0.0,1.4,—,BYE,0.8,1.4,3.9,0.9,0.0,-1.7,—,0.5,1.3,15.8
472,Deuce Vaughn   DAL,RB,7,0.8,6.2,—,2.1,1.8,—,BYE,0.0,—,1.9,—,—,—,—,—,—,2.2,—,2.1,15.0
472,Jameis Winston   NO,QB,7,—,—,4.0,-1.0,-0.4,—,—,—,—,10.9,BYE,—,1.6,-0.2,—,—,—,0.0,2.1,15.0
474,Tim Boyle   HOU,QB,3,—,—,—,—,—,—,BYE,—,—,—,0.4,9.4,5.1,—,—,—,—,—,5.0,14.9
474,Trayveon Williams   CIN,RB,17,0.7,2.4,0.4,0.4,0.5,2.3,BYE,0.6,1.3,1.2,2.0,0.0,0.0,0.9,2.2,0.0,0.2,-0.2,0.9,14.9
476,Emanuel Wilson   GB,RB,7,—,0.5,2.2,—,0.0,BYE,4.7,—,4.3,0.0,3.1,—,—,—,—,—,—,—,2.1,14.8
477,Keith Kirkwood   NO,WR,12,0.0,0.0,0.0,—,1.1,0.0,0.0,—,—,—,BYE,4.0,0.0,0.0,7.7,1.9,0.0,—,1.2,14.7
478,D.J. Montgomery   IND,WR,7,—,—,—,—,—,—,—,—,—,—,BYE,0.0,0.0,0.0,12.8,1.8,0.0,0.0,2.1,14.6
478,Mitchell Wilcox   CIN,TE,16,0.0,—,3.0,1.7,0.0,0.0,BYE,0.0,0.0,0.0,0.0,1.1,2.2,1.0,4.0,1.6,0.0,0.0,0.9,14.6
480,Josiah Deguara   GB,TE,15,0.0,2.5,0.0,7.4,2.9,BYE,0.0,0.0,1.7,0.0,0.0,—,—,0.0,0.0,0.0,0.0,0.0,1.0,14.5
480,Brenton Strange   JAC,TE,14,0.0,0.0,2.7,0.0,0.0,10.7,0.0,0.0,BYE,0.0,0.0,0.0,—,—,—,0.0,1.1,0.0,1.0,14.5
482,La'Mical Perine   KC,RB,5,—,—,—,—,—,—,—,—,0.1,BYE,—,0.0,—,—,—,0.0,0.0,13.9,2.8,14.0
482,Marquise Goodwin   CLE,WR,12,0.0,0.0,0.1,1.0,BYE,3.4,3.3,-0.5,0.0,—,—,—,—,0.0,6.7,0.0,0.0,—,1.2,14.0
482,Keaontay Ingram   KC,RB,7,-0.4,0.6,3.1,—,—,7.1,—,2.6,0.8,0.2,—,—,—,—,—,—,—,—,2.0,14.0
485,Lawrence Cager   NYG,WR,8,3.7,—,—,—,—,0.0,—,—,0.0,8.0,0.0,0.0,BYE,0.0,1.9,—,—,—,1.7,13.6
486,Mike Boone   CAR,RB,9,4.8,—,0.0,0.4,0.0,1.1,BYE,2.6,0.3,2.6,1.5,—,—,—,—,—,—,—,1.5,13.3
487,Darnell Washington   PIT,TE,17,0.0,0.0,0.0,2.0,0.0,BYE,0.0,0.0,1.7,1.6,1.8,2.0,0.0,2.2,0.0,1.8,0.0,0.0,0.8,13.1
488,Eric Gray   NYG,RB,14,0.0,0.0,0.0,0.0,3.6,0.2,0.0,—,—,—,0.0,0.0,BYE,0.0,3.6,0.0,1.8,3.8,0.9,13.0
489,Marcedes Lewis   CHI,TE,15,0.0,—,—,1.8,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,BYE,1.4,0.0,7.1,0.0,0.0,0.9,12.9
490,Brycen Hopkins   LAR,TE,14,3.1,0.0,—,1.5,0.0,0.0,1.5,0.0,0.0,BYE,0.0,—,—,0.0,0.0,0.0,0.0,6.7,0.9,12.8
490,Marcus Mariota   PHI,QB,3,—,—,—,—,—,—,—,—,—,BYE,—,—,1.2,0.0,—,—,—,11.5,4.3,12.8
492,Case Keenum   HOU,QB,2,—,—,—,—,—,—,BYE,—,—,—,—,—,—,—,12.3,0.5,—,—,6.4,12.7
492,Hunter Luepke   DAL,RB,17,0.0,0.0,3.1,6.4,0.0,0.0,BYE,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.1,0.0,0.0,0.7,12.7
494,Jalen Brooks   DAL,WR,7,—,0.0,—,—,—,0.0,BYE,—,—,7.9,0.0,3.4,—,—,—,—,0.0,1.1,1.8,12.4
495,Ben Sims   GB,TE,16,0.0,0.0,0.0,0.0,2.2,BYE,1.2,0.0,0.0,—,0.0,0.0,7.1,0.0,0.0,0.0,1.6,0.0,0.8,12.1
496,J.K. Dobbins   BAL,RB,1,11.7,—,—,—,—,—,—,—,—,—,—,—,BYE,—,—,—,—,—,11.7,11.7
497,Blake Bell   KC,TE,14,9.2,—,—,—,0.0,0.0,-0.3,0.0,0.0,BYE,0.0,0.0,0.0,0.0,0.0,1.4,0.0,1.3,0.8,11.6
497,Gary Brightwell   NYG,RB,4,3.1,0.0,5.6,2.9,—,—,—,—,—,—,—,—,BYE,—,—,—,—,—,2.9,11.6
499,Nick Bawden   NYJ,RB,13,—,—,6.1,—,0.0,0.0,BYE,0.0,1.7,0.0,0.0,1.6,0.0,0.3,0.0,—,1.8,0.0,0.9,11.5
500,Justyn Ross   KC,WR,10,1.6,0.0,0.0,0.0,4.8,0.0,0.0,—,—,BYE,—,—,—,—,—,1.2,0.0,3.7,1.1,11.3
501,Equanimeous St. Brown   CHI,WR,7,—,—,—,3.1,0.0,—,—,—,—,1.4,3.9,0.0,BYE,—,—,—,0.0,2.8,1.6,11.2
502,Velus Jones Jr.   CHI,WR,14,—,-0.3,0.0,1.0,0.0,3.0,1.0,1.4,0.0,—,—,0.0,BYE,2.1,2.3,0.4,0.2,0.0,0.8,11.1
502,Brandon Bolden   LV,RB,5,0.0,—,—,—,—,—,—,—,—,—,—,—,BYE,0.0,8.5,2.0,0.6,—,2.2,11.1
504,Payne Durham   TB,TE,13,—,—,—,—,BYE,1.8,0.0,0.0,0.0,0.0,3.3,2.2,0.0,0.0,0.0,3.5,0.0,0.0,0.8,10.8
505,Ian Thomas   CAR,TE,11,0.0,—,1.8,0.0,3.8,—,BYE,—,—,—,0.0,1.9,1.6,0.0,—,0.0,0.0,1.5,1.0,10.6
505,Quintin Morris   BUF,TE,11,—,—,—,—,0.0,8.5,—,—,0.0,0.0,2.1,0.0,BYE,0.0,0.0,0.0,0.0,0.0,1.0,10.6
505,Chris Brooks   MIA,RB,4,—,—,6.6,—,0.0,2.8,—,—,—,BYE,—,—,—,—,—,—,1.2,—,2.7,10.6
508,Dare Ogunbowale   HOU,RB,10,—,0.4,—,—,—,—,BYE,—,3.0,0.0,0.0,—,2.5,2.1,1.7,0.6,0.0,0.0,1.0,10.3
509,C.J. Ham   MIN,RB,17,2.7,0.0,1.7,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,2.3,BYE,0.7,0.0,1.6,0.0,0.0,0.6,10.2
510,Rakim Jarrett   TB,WR,10,0.0,1.7,0.0,1.3,BYE,0.0,0.0,1.9,0.0,0.0,5.1,—,—,—,—,—,—,—,1.0,10.0
511,Ty Montgomery II   NE,RB,12,3.6,0.0,0.0,—,1.5,1.9,0.0,0.0,0.0,0.0,BYE,0.0,0.2,2.7,—,—,—,—,0.8,9.9
511,Chris Conley   SF,WR,7,—,—,—,—,—,—,0.0,—,BYE,—,—,—,0.0,0.0,0.0,0.0,0.0,9.9,1.4,9.9
513,DeAndre Carter   LV,WR,17,1.5,0.0,2.6,0.0,0.3,0.0,0.0,0.0,2.5,1.5,0.0,0.0,BYE,0.0,0.0,0.0,0.0,1.3,0.6,9.7
514,Clayton Tune   ARI,QB,8,0.0,—,—,—,—,—,0.2,—,1.1,6.1,—,2.0,—,BYE,0.0,—,0.0,0.1,1.2,9.5
515,Keelan Doss   LAC,WR,4,—,—,—,—,BYE,0.0,0.0,—,—,—,—,—,—,—,—,—,7.5,1.8,2.3,9.3
516,Blaine Gabbert   KC,QB,2,—,—,-0.9,—,—,—,—,—,—,BYE,—,—,—,—,—,—,—,9.8,4.5,8.9
517,Tyler Johnson   LAR,WR,1,—,—,—,—,—,—,—,—,—,BYE,—,—,—,—,—,—,—,8.8,8.8,8.8
517,Jack Stoll   PHI,TE,15,0.0,—,1.6,—,1.4,0.0,0.0,0.0,0.0,BYE,1.3,2.4,0.0,0.0,0.0,0.0,0.0,2.1,0.6,8.8
517,Julian Hill   MIA,TE,15,—,—,0.0,0.0,0.0,0.0,0.0,1.4,0.0,BYE,0.0,0.0,4.3,0.0,0.0,0.0,1.9,1.2,0.6,8.8
520,DeeJay Dallas   SEA,RB,17,2.8,0.3,1.5,0.0,BYE,0.9,-1.0,0.0,0.0,0.0,2.4,0.5,0.6,0.0,0.0,0.2,0.0,0.0,0.5,8.2
520,Britain Covey   PHI,WR,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BYE,0.0,0.0,0.0,0.0,0.0,1.7,—,6.5,0.5,8.2
522,Tylan Wallace   BAL,WR,9,—,0.0,—,—,—,—,—,—,0.0,—,0.0,0.0,BYE,6.0,0.0,0.0,0.0,2.1,0.9,8.1
523,Simi Fehoko   LAC,WR,5,—,—,—,0.0,BYE,—,—,7.9,0.0,0.0,0.0,—,—,—,—,—,—,—,1.6,7.9
523,Grant Calcaterra   PHI,TE,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,—,BYE,0.0,—,0.0,0.0,—,4.1,0.0,3.8,0.6,7.9
525,Peyton Hendershot   DAL,TE,8,0.0,0.0,1.3,—,—,—,BYE,—,—,—,—,—,—,0.0,1.5,0.0,1.6,3.4,1.0,7.8
526,Damien Williams   ARI,RB,3,—,—,—,—,—,5.4,0.2,1.9,—,—,—,—,—,BYE,—,—,—,—,2.5,7.5
527,Devin Duvernay   BAL,WR,13,0.0,1.5,0.0,2.8,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,BYE,0.0,—,—,—,—,0.6,7.3
528,Ko Kieft   TB,TE,16,0.0,0.0,0.0,0.0,BYE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,—,0.0,0.5,7.2
529,Brian Hoyer   LV,QB,2,—,—,—,—,—,3.8,3.2,—,—,—,—,—,BYE,—,—,—,—,—,3.5,6.9
530,Elijah Cooks   JAC,WR,9,—,—,—,—,—,0.0,0.0,0.0,BYE,0.0,—,—,—,0.0,0.0,6.8,0.0,0.0,0.8,6.8
531,Michael Burton   DEN,RB,17,1.3,0.3,0.0,0.0,2.0,0.2,-0.2,0.0,BYE,0.0,0.0,0.0,0.4,1.3,0.0,1.4,0.0,0.0,0.4,6.7
532,Marvin Jones Jr.   DET,WR,5,0.8,0.0,—,0.0,4.2,1.5,—,—,BYE,—,—,—,—,—,—,—,—,—,1.3,6.5
533,Ke'Shawn Vaughn   NE,RB,5,—,—,—,2.9,—,0.9,0.7,0.1,1.8,—,BYE,—,—,—,—,—,—,—,1.3,6.4
534,Keith Smith   ATL,RB,12,0.0,0.0,—,0.0,3.8,0.0,0.9,0.0,—,0.0,BYE,1.6,0.0,0.0,0.0,—,—,—,0.5,6.3
535,Charlie Woerner   SF,TE,15,0.0,0.0,—,—,0.0,0.0,0.0,0.0,BYE,0.0,0.0,1.9,0.0,1.3,0.0,0.0,0.0,3.0,0.4,6.2
535,Nate Adkins   DEN,TE,10,—,0.0,2.1,2.8,0.0,—,1.3,0.0,BYE,—,0.0,0.0,—,—,—,—,0.0,0.0,0.6,6.2
537,Zach Pascal   ARI,WR,14,0.0,1.9,0.0,4.0,0.0,0.0,—,0.0,0.0,0.0,—,0.0,—,BYE,0.0,0.0,0.0,0.0,0.4,5.9
537,Jalen Nailor   MIN,WR,6,0.0,0.0,—,—,—,—,—,—,—,2.6,0.0,0.0,BYE,3.3,—,—,—,—,1.0,5.9
539,Khari Blasingame   CHI,RB,14,0.0,—,0.0,—,2.6,1.1,1.4,0.0,0.0,—,0.0,0.0,BYE,0.7,0.0,0.0,0.0,0.0,0.4,5.8
539,Brett Rypien   NYJ,QB,2,—,—,—,—,—,—,BYE,1.7,4.1,—,—,—,—,—,—,—,—,—,2.9,5.8
541,Steven Sims Jr.   HOU,WR,3,—,—,—,—,—,—,BYE,—,—,—,4.5,0.0,—,—,1.1,—,—,—,1.9,5.6
542,Michael Strachan   CAR,WR,4,—,—,—,—,—,—,BYE,—,—,5.5,0.0,—,0.0,0.0,—,—,—,—,1.4,5.5
542,Greg Dulcich   DEN,TE,2,4.2,—,—,—,—,1.3,—,—,BYE,—,—,—,—,—,—,—,—,—,2.8,5.5
544,Teagan Quitoriano   HOU,TE,6,2.1,0.0,0.0,—,3.2,0.0,BYE,0.0,—,—,—,—,—,—,—,—,—,—,0.9,5.3
545,Sean Tucker   TB,RB,5,4.4,0.7,0.1,0.0,BYE,—,—,—,—,0.0,—,—,—,—,—,—,—,—,1.0,5.2
546,Austin Trammell   LAR,WR,15,—,0.0,—,0.0,0.0,-2.0,0.0,0.0,1.6,BYE,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,4.9
546,Trishton Jackson   MIN,WR,5,—,—,—,—,—,0.0,1.7,0.0,3.2,0.0,—,—,BYE,—,—,—,—,—,1.0,4.9
548,Rashaad Penny   PHI,RB,3,—,2.4,—,—,—,—,—,—,0.8,BYE,—,—,—,—,—,—,—,1.6,1.6,4.8
548,Kenny Yeboah   NYJ,TE,5,—,—,—,—,—,—,BYE,—,—,—,—,—,—,0.0,0.0,0.0,4.8,0.0,1.0,4.8
548,James Mitchell   DET,TE,11,0.0,—,—,—,—,—,—,0.0,BYE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,3.4,0.4,4.8
551,Miles Boykin   PIT,WR,15,0.0,1.5,—,0.0,0.0,BYE,—,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.3,4.7
552,Alex Armah Jr.   WAS,RB,7,—,—,—,—,—,—,—,1.0,0.0,1.3,—,—,—,BYE,0.0,0.0,0.0,2.0,0.6,4.3
552,Jashaun Corbin   NYG,RB,3,—,—,—,—,—,—,—,0.0,—,4.3,—,—,BYE,—,—,—,—,0.0,1.4,4.3
552,Cooper Rush   DAL,QB,8,0.0,0.0,—,0.6,0.1,—,BYE,-0.2,—,2.2,0.3,—,—,—,—,—,—,1.2,0.5,4.3
555,Eric Saubert   HOU,TE,8,—,—,—,—,—,—,BYE,—,0.0,0.0,—,0.0,1.5,0.0,—,0.0,1.2,1.5,0.5,4.2
556,Leonard Fournette   BUF,RB,2,—,—,—,—,—,—,—,—,—,—,—,—,BYE,—,—,2.0,—,2.0,2.0,4.0
556,Austin Seibert   NYJ,K,1,—,4.0,—,—,—,—,BYE,—,—,—,—,—,—,—,—,—,—,—,4.0,4.0
556,Deon Jackson   NYG,RB,2,3.8,—,—,—,—,—,—,—,0.2,—,—,—,BYE,—,—,—,—,—,2.0,4.0
559,Kayshon Boutte   NE,WR,5,0.0,—,—,—,—,—,—,—,—,2.1,BYE,1.8,—,—,—,0.0,—,0.0,0.8,3.9
559,Elijah Dotson   LAC,RB,1,—,3.9,—,—,BYE,—,—,—,—,—,—,—,—,—,—,—,—,—,3.9,3.9
561,Chris Manhertz   DEN,TE,15,0.0,—,0.0,2.0,0.0,0.0,0.0,0.0,BYE,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,—,0.2,3.6
562,Willie Snead IV   SF,WR,4,—,—,—,1.9,—,—,—,0.0,BYE,0.0,—,—,—,—,—,1.5,—,—,0.9,3.4
563,Malik Taylor   NYJ,WR,3,—,—,—,—,—,—,BYE,0.0,1.7,1.6,—,—,—,—,—,—,—,—,1.1,3.3
564,Jake Funk   BAL,RB,1,3.2,—,—,—,—,—,—,—,—,—,—,—,BYE,—,—,—,—,—,3.2,3.2
564,Nick Muse   MIN,TE,1,—,—,—,—,—,—,—,—,—,—,—,—,BYE,—,—,—,—,3.2,3.2,3.2
566,Jaren Hall   MIN,QB,3,—,—,—,—,—,—,—,-1.2,4.2,—,—,—,BYE,—,—,—,0.1,—,1.0,3.1
566,Kenyan Drake   GB,RB,3,—,—,3.1,—,0.0,BYE,—,—,—,—,—,—,—,—,0.0,—,—,—,1.0,3.1
566,Anthony McFarland Jr.   PIT,RB,3,3.1,—,—,—,—,BYE,—,—,—,0.0,0.0,—,—,—,—,—,—,—,1.0,3.1
566,Bam Knight   DET,RB,2,—,—,1.3,—,1.8,—,—,—,BYE,—,—,—,—,—,—,—,—,—,1.6,3.1
566,Trevon Wesco   TEN,TE,13,0.0,0.0,—,—,3.1,0.0,BYE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,—,—,0.0,0.2,3.1
566,Malik Willis   TEN,QB,2,—,—,—,—,—,4.7,BYE,-1.6,—,—,—,—,—,—,—,—,—,—,1.5,3.1
566,Mike White   MIA,QB,6,—,—,6.6,—,—,-1.4,—,—,—,BYE,—,-0.2,0.1,—,0.0,—,-2.0,—,0.5,3.1
573,Gunner Olszewski   NYG,WR,12,—,-1.0,—,—,-2.0,—,—,0.0,0.0,0.0,0.0,0.0,BYE,0.0,0.0,0.0,6.0,0.0,0.3,3.0
574,Laquon Treadwell   BAL,WR,4,—,—,—,0.0,0.0,—,—,—,—,—,—,—,BYE,—,—,—,0.0,2.6,0.7,2.6
574,Derrick Gore   WAS,RB,5,—,—,—,0.0,0.0,—,—,—,—,—,2.3,—,—,BYE,—,0.0,—,0.3,0.5,2.6
576,Adam Prentice   NO,RB,11,0.0,—,—,0.0,0.0,—,—,—,—,0.0,BYE,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.2,2.4
577,Devine Ozigbo   DET,RB,2,—,—,—,—,—,2.3,—,0.0,BYE,—,—,—,—,—,—,—,—,—,1.2,2.3
578,John FitzPatrick   ATL,TE,5,—,—,0.0,—,0.0,—,—,0.0,—,0.0,BYE,—,—,—,—,—,—,2.2,0.4,2.2
578,Jakob Johnson   LV,RB,11,—,—,0.0,2.2,0.0,0.0,0.0,0.0,—,—,—,—,BYE,0.0,0.0,0.0,0.0,0.0,0.2,2.2
578,Erik Ezukanma   MIA,WR,2,1.7,0.5,—,—,—,—,—,—,—,BYE,—,—,—,—,—,—,—,—,1.1,2.2
578,Ross Dwelley   SF,TE,12,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,BYE,0.0,0.0,0.0,0.0,—,—,—,—,—,0.2,2.2
582,Chris Evans   CIN,RB,7,2.1,—,—,—,0.0,0.0,BYE,0.0,0.0,0.0,0.0,—,—,—,—,—,—,—,0.3,2.1
582,Tyrion Davis-Price   SF,RB,1,—,—,—,—,2.1,—,—,—,BYE,—,—,—,—,—,—,—,—,—,2.1,2.1
582,Collin Johnson   CHI,WR,3,—,—,—,—,—,—,—,—,—,—,—,—,BYE,—,—,0.0,2.1,0.0,0.7,2.1
585,Cody Thompson   SEA,WR,3,—,—,—,2.0,BYE,0.0,0.0,—,—,—,—,—,—,—,—,—,—,—,0.7,2.0
586,Zach Evans   LAR,RB,4,—,—,—,—,—,1.0,—,—,—,BYE,0.0,0.6,—,—,—,—,—,0.3,0.5,1.9
586,Tucker Fisk   ATL,TE,6,—,—,—,—,—,—,0.0,—,0.0,—,BYE,—,—,—,1.9,0.0,0.0,0.0,0.3,1.9
588,Evan Hull   IND,RB,1,1.7,—,—,—,—,—,—,—,—,—,BYE,—,—,—,—,—,—,—,1.7,1.7
589,Kevin Rader   TEN,TE,13,—,—,—,—,0.0,0.0,BYE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.1,1.6
589,Mason Kinsey   TEN,WR,6,—,—,0.0,0.0,—,—,BYE,—,—,—,—,—,—,—,0.0,1.6,0.0,0.0,0.3,1.6
589,Cole Fotheringham   LV,TE,2,—,—,—,—,—,—,—,—,—,—,—,—,BYE,—,—,1.6,0.0,—,0.8,1.6
592,Jesper Horsted   LV,TE,5,0.0,—,—,—,—,—,1.4,—,0.0,—,0.0,—,BYE,—,0.0,—,—,—,0.3,1.4
593,Reggie Gilliam   BUF,RB,16,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,—,0.0,0.0,0.0,BYE,0.0,0.0,0.0,0.0,0.0,0.1,1.3
593,Colton Dowell   TEN,WR,9,—,—,—,0.0,—,0.0,BYE,—,—,—,0.0,0.0,0.0,0.0,0.0,1.3,0.0,—,0.1,1.3
593,Kene Nwangwu   MIN,RB,8,—,—,—,—,—,—,0.0,—,—,0.9,—,0.0,BYE,0.3,0.1,0.0,0.0,0.0,0.2,1.3
593,Nick Vannett   LAC,TE,8,—,—,—,—,BYE,—,—,—,0.0,0.0,0.0,—,—,0.0,0.0,0.0,0.0,1.3,0.2,1.3
593,Sean Clifford   GB,QB,2,0.0,—,—,—,—,BYE,—,—,—,—,—,—,—,—,—,—,1.3,—,0.6,1.3
598,Antoine Green   DET,WR,7,—,1.2,—,—,0.0,0.0,0.0,0.0,BYE,0.0,—,—,—,—,—,—,—,0.0,0.2,1.2
598,Kwamie Lassiter II   CIN,WR,1,—,—,—,—,1.2,—,BYE,—,—,—,—,—,—,—,—,—,—,—,1.2,1.2
598,Giovanni Ricci   CAR,TE,6,1.2,0.0,—,0.0,—,0.0,BYE,—,0.0,—,—,—,—,0.0,—,—,—,—,0.2,1.2
601,Jonathan Ward   TEN,RB,5,—,—,—,—,—,—,BYE,0.0,—,—,—,—,—,0.0,—,0.0,1.1,0.0,0.2,1.1
602,David Wells   TB,TE,2,—,1.0,—,—,BYE,—,—,—,—,—,—,—,—,—,—,—,0.0,—,0.5,1.0
602,James Robinson   NO,RB,1,—,—,—,—,—,—,—,—,—,—,BYE,—,1.0,—,—,—,—,—,1.0,1.0
604,AJ McCarron   CIN,QB,2,—,—,—,—,—,—,BYE,—,—,—,—,—,—,0.0,—,—,—,0.8,0.4,0.8
605,Logan Woodside   ATL,QB,1,—,—,—,—,—,—,—,—,—,—,BYE,—,—,—,—,—,—,0.7,0.7,0.7
606,Dee Eskridge   SEA,WR,4,—,—,—,—,BYE,—,—,-0.5,0.0,—,0.0,1.0,—,—,—,—,—,—,0.1,0.5
607,Hunter Long   LAR,TE,3,—,—,—,—,—,—,—,—,—,BYE,—,0.0,0.0,0.0,—,—,—,—,0.0,0.0
607,Dax Milne   WAS,WR,1,—,—,—,—,—,—,—,—,—,—,0.0,—,—,BYE,—,—,—,—,0.0,0.0
607,Jacob Eason   NYG,QB,2,—,—,—,—,—,—,—,—,—,—,0.0,0.0,BYE,—,—,—,—,—,0.0,0.0
607,Terrell Bynum   LAC,WR,1,—,—,—,—,BYE,—,—,—,—,—,0.0,—,—,—,—,—,—,—,0.0,0.0
607,Austin Walter   LV,RB,1,—,—,—,—,—,—,—,—,—,—,0.0,—,BYE,—,—,—,—,—,0.0,0.0
607,Shedrick Jackson   CIN,WR,2,—,—,—,—,—,—,BYE,—,—,0.0,0.0,—,—,—,—,—,—,—,0.0,0.0
607,Noah Togiai   PHI,TE,1,—,—,—,—,—,—,—,—,—,BYE,—,0.0,—,—,—,—,—,—,0.0,0.0
607,Henry Pearson   GB,RB,2,—,—,—,—,—,BYE,—,—,—,—,—,0.0,0.0,—,—,—,—,—,0.0,0.0
